id_registro,id_maquina,planta,modelo_equipo,turno,antiguedad_meses,horas_operacion,n_mantenimientos_previos,temperatura_c,vibracion_mm_s,presion_bar,consumo_kwh,costo_reparacion_usd,fallo
3377,MQ-0044,Sur,XR-350,tarde,21.0,3742.0,1,81.61,1.952,6.68,515.5,,0
1056,MQ-0087,Sur,XR-350,mañana,34.0,4318.0,1,64.76,,6.08,555.1,,0
2341,MQ-0166,Oeste,TL-120,tarde,18.0,2608.0,0,68.3,3.373,6.69,494.5,,0
1709,MQ-0152,Este,TL-90,noche,63.0,8091.0,3,58.16,1.798,6.02,528.1,,0
797,MQ-0097,Sur,XR-200,tarde,36.0,7634.0,2,59.31,1.588,5.47,556.6,,0
2991,MQ-0029,Sur,BM 500,mañana,39.0,5077.0,2,81.53,1.549,5.21,660.3,,0
3313,MQ-0142,Sur,XR 200,tarde,32.0,6255.0,0,67.06,2.128,7.3,,,0
4055,MQ-0131,Sur,XR-350,tarde,36.0,4926.0,2,65.59,4.111,5.69,412.4,,0
175,MQ-0040,Este, TL-90 ,noche,77.0,14937.0,3,66.6,1.541,4.88,720.1,,0
2815,MQ-0133,Norte,TL-90,mañana,34.0,5191.0,1,73.78,1.675,6.24,612.3,,0
246,MQ-0057,Oeste,XR-350,mañana,35.0,5274.0,1,65.72,1.81,6.29,482.3,,0
1081,MQ-0108,Norte,XR-200,tarde,78.0,11156.0,2,68.04,4.572,5.93,585.6,4108.35,1
1655,MQ-0049,Sur,XR-350,mañana,57.0,10285.0,0,71.5,3.333,6.99,595.8,2737.84,1
1608,MQ-0143,Norte,BM-500,mañana,52.0,7034.0,3,57.31,1.9,6.16,478.6,,0
145,MQ-0072,Este, TL-120 ,noche,13.0,3392.0,0,70.84,1.578,6.64,,,0
146,MQ-0131,Norte,TL-90,mañana,13.0,3478.0,0,84.42,1.264,5.37,602.3,,0
91,MQ-0103,Este,XR-200,mañana,17.0,1351.0,2,62.8,2.119,6.26,339.9,,0
3751,MQ-0081,Oeste, TL-90 ,noche,18.0,1412.0,1,67.15,1.711,4.54,478.7,,0
3465,MQ-0102,Este,BM-500,tarde,18.0,171.0,3,85.7,1.711,6.89,461.0,,0
683,MQ-0163,Este,XR-200,tarde,11.0,2985.0,0,57.79,1.533,5.82,478.6,,0
311,MQ-0175,Sur,XR-200,tarde,58.0,8642.0,2,67.26,1.125,6.45,579.1,,0
3432,MQ-0044,Norte,BM 500,tarde,23.0,3704.0,2,69.07,2.162,6.93,481.4,,0
94,MQ-0170,Norte,XR-200,noche,27.0,8850.0,0,63.56,1.619,7.16,666.5,,0
3881,MQ-0106,Oeste,XR 200,noche,78.0,12780.0,4,59.99,,6.73,579.7,,0
1957,MQ-0030,Sur,XR 200,mañana,39.0,9001.0,0,61.59,1.882,5.95,551.8,,0
925,MQ-0119,Oeste,tl120,mañana,45.0,4736.0,0,64.61,1.97,5.08,451.1,,0
4022,MQ-0146,Sur,XR-350,tarde,40.0,8972.0,4,79.39,2.074,6.6,622.2,,0
1910,MQ-0072,Sur,XR-200,tarde,55.0,9368.0,0,61.2,1.093,5.82,568.7,,0
1036,MQ-0141,Oeste,TL-120,tarde,9.0,50.0,1,84.19,2.167,6.61,438.5,4943.96,1
1401,MQ-0097,Oeste,XR-350,tarde,60.0,9387.0,7,65.62,1.702,6.01,576.6,,0
2292,MQ-0067,Norte,xr350,noche,12.0,50.0,0,71.57,1.111,6.08,448.8,,0
1501,MQ-0044,Sur,XR 350,tarde,7.0,50.0,0,60.78,1.542,5.9,334.6,,0
3160,MQ-0105,Este,XR-200,tarde,19.0,3815.0,0,68.44,1.408,5.37,562.2,,0
2263,MQ-0081,Norte,XR-200,mañana,97.0,15735.0,3,70.2,1.391,5.87,784.6,,0
1469,MQ-0028,Este,XR-200,mañana,44.0,8513.0,1,67.72,1.438,6.6,628.1,,0
3246,MQ-0155,Sur,XR-350,tarde,39.0,7188.0,4,80.26,2.447,5.25,680.2,,0
999,MQ-0053,Sur,TL 90,tarde,59.0,10882.0,1,60.4,1.477,5.74,693.4,,0
854,MQ-0150,Norte,XR-200,tarde,52.0,8090.0,3,60.08,3.305,6.49,564.0,,0
2474,MQ-0115,Oeste,tl120,noche,26.0,4626.0,2,73.29,1.209,5.05,512.2,,0
2205,MQ-0176,Norte,TL 90,mañana,28.0,4378.0,1,67.45,1.813,6.26,507.3,,0
1143,MQ-0140,Este,XR-200,mañana,53.0,9068.0,2,65.76,2.415,6.08,571.2,,0
1144,MQ-0026,Sur,XR-350,noche,19.0,5681.0,2,79.58,1.457,6.59,620.5,,0
3748,MQ-0126,Norte, XR-350 ,mañana,54.0,9558.0,3,80.71,,6.37,740.3,,0
2275,MQ-0180,Norte,TL-120,noche,38.0,7636.0,1,77.22,,4.55,677.1,,0
2945,MQ-0152,Norte,XR-350,tarde,7.0,2510.0,0,64.23,1.701,6.75,366.4,,0
2049,MQ-0064,Norte,TL-90,noche,211.0,35149.0,15,63.9,,5.94,,,0
3467,MQ-0085,Norte,TL-90,mañana,27.0,1902.0,2,61.37,1.38,5.86,441.7,,0
402,MQ-0032,Sur,XR-200,noche,42.0,7318.0,2,83.55,,5.87,628.8,,0
3477,MQ-0019,Norte,TL 120,mañana,29.0,7617.0,1,64.55,2.502,5.75,640.9,,0
1104,MQ-0014,Oeste,XR-350,tarde,23.0,4929.0,0,66.42,1.656,6.27,510.3,,0
85,MQ-0145,Norte, BM-500 ,noche,38.0,6483.0,1,75.11,1.348,6.52,589.0,,0
2211,MQ-0141,Norte,XR-200,mañana,45.0,9871.0,4,83.57,1.29,4.95,638.8,,0
1857,MQ-0123,Sur,TL 90,mañana,28.0,7410.0,1,59.68,1.706,6.51,532.9,,0
115,MQ-0167,Sur,BM-500,mañana,58.0,10179.0,4,56.67,1.614,6.15,524.3,,0
2719,MQ-0027,Sur,XR-200,tarde,26.0,5555.0,1,87.5,3.012,6.44,708.5,,0
3223,MQ-0159,Sur,XR-350,tarde,74.0,14175.0,4,,1.488,6.16,831.9,,0
3829,MQ-0139,Sur,XR-200,tarde,51.0,5732.0,5,83.88,3.235,5.52,620.7,,0
3810,MQ-0016,Norte,TL-120,tarde,43.0,4334.0,2,84.62,2.39,6.05,,,0
1586,MQ-0127,Norte,XR-350,mañana,38.0,5965.0,3,63.7,1.607,7.46,531.8,,0
3441,MQ-0074,Sur,TL-120,mañana,20.0,2186.0,1,60.22,0.603,6.25,296.1,,0
1568,MQ-0160,Sur,bm500,mañana,9.0,331.0,0,56.3,1.429,6.0,284.5,,0
2938,MQ-0005,Norte,TL-120,tarde,37.0,7714.0,2,85.77,3.473,6.24,735.4,3039.09,1
1502,MQ-0167,Sur,XR-200,tarde,42.0,8932.0,3,69.17,3.311,5.45,647.9,,0
1661,MQ-0096,Norte,XR-200,tarde,50.0,10110.0,0,78.71,1.709,6.47,656.0,,0
1557,MQ-0115,Norte,TL-120,mañana,23.0,3766.0,0,65.44,1.389,5.64,472.8,,0
2008,MQ-0070,Sur, XR-200 ,noche,41.0,7496.0,1,93.73,3.128,6.34,673.5,2538.3,1
626,MQ-0172,Norte,XR-200,mañana,41.0,5955.0,0,62.87,2.351,-1.0,487.0,,0
3765,MQ-0021,Este,TL-90,tarde,32.0,4079.0,0,86.95,1.323,5.89,732.1,,0
3585,MQ-0175,Norte,XR-350,noche,50.0,7544.0,1,85.57,3.358,4.62,643.8,3208.97,1
3832,MQ-0107,Este,XR-200,tarde,24.0,6341.0,3,82.44,3.164,7.45,,6144.6,1
1886,MQ-0114,Norte,TL-90,tarde,43.0,5515.0,3,66.67,2.296,6.67,507.4,,0
3145,MQ-0153,Sur,xr350,tarde,33.0,4379.0,0,77.07,1.288,5.39,512.5,,0
1867,MQ-0001,Norte,tl120,noche,52.0,9227.0,0,68.91,,5.03,587.6,,0
953,MQ-0130,Norte,XR-200,mañana,39.0,8120.0,3,74.89,1.728,6.87,630.9,,0
2856,MQ-0137,Sur,XR-350,mañana,69.0,11471.0,2,85.49,2.953,5.4,789.8,,0
2307,MQ-0153,Sur,XR 350,noche,30.0,6200.0,0,60.39,3.957,6.99,395.4,,0
625,MQ-0112,Sur,TL-120,mañana,84.0,13562.0,6,81.99,4.651,5.43,,4350.05,1
2875,MQ-0068,Sur,TL-90,noche,20.0,3268.0,1,60.64,1.649,6.38,460.1,,0
235,MQ-0009,Sur,xr200,mañana,23.0,3393.0,0,82.01,2.322,5.23,568.0,,0
2184,MQ-0065,Norte,XR-350,mañana,32.0,8811.0,2,90.57,5.562,5.82,647.0,3633.88,1
2665,MQ-0051,Este,tl120,tarde,25.0,2329.0,0,63.72,2.176,5.43,343.4,,0
3589,MQ-0055,Este,TL 120,mañana,16.0,5688.0,0,84.83,6.327,6.17,638.5,,0
3268,MQ-0081,Oeste,TL-90,mañana,50.0,5680.0,0,70.05,1.038,4.59,457.7,,0
2885,MQ-0042,Este,XR-350,mañana,39.0,6185.0,1,82.6,2.242,6.83,559.4,,0
2891,MQ-0143,Sur,XR-350,tarde,38.0,6014.0,3,62.54,2.151,4.89,358.6,2365.52,1
2035,MQ-0106,Sur,BM-500,tarde,31.0,4401.0,0,81.45,3.092,6.43,522.4,,0
3008,MQ-0114,Norte,tl90,mañana,39.0,6546.0,4,62.62,1.47,5.46,558.9,,0
1827,MQ-0129,Este,tl120,tarde,55.0,12677.0,0,61.99,3.532,5.53,491.3,,0
1834,MQ-0163,Este,tl90,mañana,45.0,4665.0,3,58.87,1.584,7.03,470.8,,0
2641,MQ-0015,Sur,XR-350,tarde,36.0,3790.0,0,71.19,8.554,7.22,502.1,2175.21,1
1315,MQ-0132,Norte,XR-350,tarde,87.0,15251.0,2,59.28,0.956,6.85,767.3,,0
1526,MQ-0107,Sur,xr200,mañana,38.0,5569.0,0,84.04,1.791,6.38,540.1,,0
1563,MQ-0019,Oeste,XR 200,mañana,50.0,8129.0,1,66.04,1.223,5.94,632.0,,0
3340,MQ-0132,Este,TL-90,mañana,24.0,1858.0,0,63.85,2.953,6.74,459.6,,0
1753,MQ-0164,Sur,BM-500,tarde,34.0,4019.0,4,61.11,2.314,6.19,546.6,,0
1606,MQ-0115,Sur,XR-350,noche,67.0,11642.0,2,73.42,1.549,6.75,669.7,5696.85,1
344,MQ-0028,Norte,XR-350,mañana,41.0,9249.0,2,86.24,1.999,5.69,684.3,,0
2543,MQ-0017,Sur,XR-350,mañana,68.0,10952.0,3,84.55,,7.04,763.5,,0
3889,MQ-0069,Este,TL-90,tarde,10.0,473.0,0,59.45,1.822,6.24,307.8,,0
2342,MQ-0072,Norte,XR-350,noche,57.0,8282.0,4,66.79,1.943,5.84,592.0,,0
2413,MQ-0161,Sur,TL-120,tarde,36.0,7655.0,2,86.92,3.586,6.94,784.4,,0
2227,MQ-0163,Este,XR-350,tarde,24.0,2757.0,2,57.5,2.3,6.75,421.3,,0
2708,MQ-0049,Norte,XR 350,mañana,42.0,1837.0,4,61.07,4.115,6.91,344.0,,0
997,MQ-0134,Sur,TL-90,tarde,21.0,3641.0,2,62.36,2.474,6.31,407.9,,0
2063,MQ-0032,Este,XR-350,mañana,37.0,5755.0,1,60.64,1.271,5.25,476.9,,0
3759,MQ-0152,Este, TL-90 ,tarde,51.0,7395.0,3,85.58,2.171,5.04,732.1,,0
1111,MQ-0111,Oeste,tl120,tarde,41.0,6231.0,0,64.11,1.613,6.46,468.9,,0
3443,MQ-0151,Sur,XR-350,noche,19.0,3340.0,0,87.01,1.592,6.24,593.0,,0
2214,MQ-0109,Este,TL-90,mañana,24.0,3004.0,0,64.06,1.666,5.62,430.7,,0
3204,MQ-0089,Sur,TL-120,noche,14.0,2644.0,0,85.29,,6.14,703.5,,0
1360,MQ-0111,Norte,XR-350,mañana,19.0,4311.0,0,62.72,3.81,5.31,,4224.95,1
2108,MQ-0075,Sur,XR-200,noche,50.0,10706.0,1,70.9,2.091,6.11,586.2,,0
710,MQ-0044,Norte,BM-500,mañana,85.0,14453.0,4,81.69,0.914,5.49,738.4,,0
1879,MQ-0031,Este,XR-200,tarde,41.0,7417.0,0,65.75,2.138,6.59,539.3,,0
2725,MQ-0007,Norte,XR-350,noche,36.0,8096.0,0,60.15,1.825,5.36,443.7,,0
1379,MQ-0042,Oeste,TL 90,noche,18.0,5902.0,0,999.0,2.381,5.07,453.8,,0
2829,MQ-0015,Sur,XR-200,tarde,31.0,4626.0,1,82.12,1.491,7.77,598.5,,0
425,MQ-0152,Este,XR-350,tarde,16.0,4413.0,1,83.05,1.426,5.85,614.1,,0
293,MQ-0024,Este,XR-200,mañana,22.0,4604.0,0,74.67,3.436,6.01,512.7,,0
1066,MQ-0001,Sur,XR-350,noche,35.0,3822.0,2,73.0,,5.95,455.9,,0
2922,MQ-0100,Este,xr200,mañana,45.0,9967.0,2,68.82,1.317,5.86,,,0
2378,MQ-0065,Norte,XR-350,tarde,18.0,3097.0,1,57.43,1.762,5.3,417.5,,0
1639,MQ-0076,Oeste,XR-350,mañana,40.0,8276.0,3,60.42,2.127,6.36,530.0,,0
2478,MQ-0032,Norte, TL-120 ,mañana,57.0,9465.0,3,71.52,1.155,6.4,675.4,,0
1013,MQ-0081,Este,TL-120,mañana,38.0,7055.0,3,61.58,2.205,6.54,617.6,,0
2128,MQ-0104,Oeste,XR-200,tarde,15.0,3686.0,0,66.0,,5.8,484.4,,0
1718,MQ-0061,Norte,XR-350,mañana,20.0,1802.0,1,65.34,1.439,6.49,449.0,,0
3101,MQ-0079,Sur,XR-200,mañana,20.0,4114.0,3,83.69,1.278,6.9,718.4,1832.43,1
938,MQ-0036,Este,BM-500,mañana,8.0,5044.0,0,62.02,1.27,5.51,441.2,,0
3780,MQ-0178,Sur,TL-90,mañana,37.0,5362.0,2,61.08,2.018,4.38,533.0,,0
835,MQ-0079,Sur,XR 200,noche,38.0,6144.0,2,67.07,1.872,8.01,541.3,,0
2798,MQ-0121,Sur,xr350,noche,20.0,382.0,0,67.52,,5.98,335.1,,0
2939,MQ-0155,Oeste,BM-500,noche,42.0,4047.0,3,67.16,4.001,5.97,595.9,2019.55,1
255,MQ-0019,Norte,XR-200,tarde,60.0,7557.0,3,65.29,0.967,5.96,505.8,,0
4084,MQ-0176,Norte,TL-90,tarde,22.0,3328.0,1,86.83,1.335,7.82,658.1,,0
1483,MQ-0039,Norte,TL-120,tarde,29.0,4538.0,0,68.85,3.895,5.69,549.4,,0
945,MQ-0097,Este, TL-120 ,mañana,58.0,10738.0,1,78.92,1.59,5.19,689.9,,0
1408,MQ-0101,Sur,XR 350,mañana,93.0,17135.0,6,999.0,1.345,6.45,984.3,,0
3386,MQ-0095,Norte,TL-120,noche,50.0,10007.0,3,62.51,1.782,7.74,554.6,,0
3157,MQ-0096,Norte,BM-500,noche,21.0,2510.0,2,59.16,3.323,6.1,427.0,,0
3647,MQ-0080,Oeste,xr200,mañana,32.0,8515.0,2,64.79,2.824,5.79,638.5,,0
1787,MQ-0071,Sur,XR-350,tarde,41.0,7416.0,3,79.24,3.414,6.08,625.1,3966.56,1
2185,MQ-0074,Este,TL-120,noche,39.0,6541.0,1,69.55,1.662,5.47,563.8,,0
3184,MQ-0134,Este,XR-350,noche,24.0,6047.0,0,67.72,,4.73,533.1,,0
3267,MQ-0155,Sur,XR-200,tarde,26.0,5545.0,1,65.75,1.437,7.42,475.9,,0
2901,MQ-0180,Norte,TL-90,tarde,66.0,14122.0,4,92.2,9.368,6.38,806.6,6245.99,1
3251,MQ-0137,Oeste,XR-350,mañana,15.0,2203.0,0,61.09,2.089,6.65,483.4,,0
4180,MQ-0147,Sur,XR 200,noche,55.0,8375.0,2,65.23,2.693,4.15,,,0
724,MQ-0047,Norte,XR-200,mañana,30.0,5830.0,2,92.09,4.123,7.32,519.3,1435.17,1
2908,MQ-0012,Norte,tl90,mañana,47.0,7525.0,4,72.69,1.258,5.91,673.5,,0
970,MQ-0024,Oeste,XR-350,mañana,20.0,1221.0,0,76.99,0.676,7.17,526.8,,0
497,MQ-0150,Sur,TL 90,mañana,20.0,2616.0,1,94.2,,6.7,627.6,4287.74,1
951,MQ-0157,Sur,XR-200,mañana,52.0,4377.0,1,58.83,1.016,7.01,443.2,,0
806,MQ-0043,Norte,XR-350,mañana,44.0,6843.0,3,69.45,,6.05,541.0,,0
1830,MQ-0017,Norte,xr350,tarde,11.0,1800.0,0,80.75,1.29,4.47,597.9,,0
2178,MQ-0070,Este,tl120,mañana,49.0,9535.0,2,61.76,2.183,4.89,613.6,,0
1740,MQ-0177,Norte,XR-350,mañana,57.0,8712.0,3,63.29,1.857,7.13,573.0,,0
338,MQ-0095,Norte,XR-350,noche,110.0,18143.0,3,,,6.13,904.8,4030.77,1
731,MQ-0077,Norte,BM 500,tarde,29.0,2624.0,0,87.2,1.85,7.21,656.8,,0
609,MQ-0138,Este,TL-90,mañana,43.0,6448.0,1,60.93,3.361,4.33,516.8,,0
1149,MQ-0097,Norte,XR-350,noche,22.0,5047.0,1,86.88,3.29,7.53,706.5,,0
2244,MQ-0136,Oeste, TL-120 ,mañana,45.0,7109.0,2,59.93,0.731,6.74,476.9,,0
3299,MQ-0023,Oeste,BM-500,tarde,101.0,13452.0,2,64.8,2.114,4.92,738.7,,0
1714,MQ-0156,Norte,TL-90,mañana,-10.0,2877.0,0,56.04,1.747,6.14,299.0,,0
3341,MQ-0049,Sur,XR-200,mañana,30.0,4519.0,0,62.24,2.934,7.07,518.3,,0
4217,MQ-0168,Este,XR-350,mañana,49.0,9240.0,2,69.25,2.812,5.29,611.6,,0
910,MQ-0151,Oeste,XR-350,tarde,34.0,6790.0,1,64.35,2.212,6.28,503.6,,0
2633,MQ-0057,Norte,xr350,noche,31.0,7157.0,1,67.15,2.428,6.13,547.5,,0
2152,MQ-0148,Este,tl90,tarde,46.0,5008.0,4,82.31,2.461,7.68,593.8,,0
2011,MQ-0120,Este,tl120,mañana,26.0,3878.0,0,64.43,2.107,8.28,519.8,,0
3666,MQ-0009,Norte,XR-200,mañana,26.0,4268.0,3,83.59,1.524,6.95,500.5,,0
2492,MQ-0083,Norte,TL-90,mañana,34.0,5380.0,0,84.8,1.667,7.28,613.8,,0
4167,MQ-0041,Norte,XR-350,mañana,41.0,4951.0,3,65.24,2.675,6.6,404.9,,0
1811,MQ-0176,Oeste,XR-200,tarde,66.0,10546.0,2,83.37,1.517,7.59,723.9,,0
1995,MQ-0084,Este,XR-350,tarde,49.0,7428.0,3,67.41,2.46,6.47,499.4,,0
720,MQ-0081,Sur,XR-200,mañana,28.0,2476.0,1,70.52,2.567,4.37,426.6,,0
2933,MQ-0055,Norte,XR-200,mañana,81.0,13183.0,3,66.9,1.919,5.67,,,0
2825,MQ-0012,Norte,TL-120,mañana,7.0,3442.0,0,62.51,2.3,5.74,,,0
1570,MQ-0155,Sur,BM-500,mañana,24.0,5157.0,2,64.94,1.391,6.28,547.9,,0
2898,MQ-0146,Norte, BM-500 ,mañana,60.0,6743.0,3,79.79,1.43,6.01,,,0
2943,MQ-0174,Sur,BM-500,mañana,32.0,4500.0,1,63.31,5.234,5.92,425.2,,0
2276,MQ-0112,Este,XR-350,mañana,22.0,1441.0,2,52.61,1.054,6.05,358.4,,0
435,MQ-0179,Norte,XR-200,mañana,7.0,3159.0,0,999.0,2.982,6.89,395.5,,0
3374,MQ-0077,Norte,XR-200,mañana,47.0,8009.0,2,94.41,11.212,5.31,799.4,2451.23,1
3927,MQ-0036,Sur,XR 350,tarde,39.0,7072.0,4,82.51,2.24,6.36,609.1,,0
1300,MQ-0018,Oeste,BM-500,tarde,47.0,9041.0,1,64.46,2.372,6.8,590.9,,0
2175,MQ-0178,Norte,XR-350,mañana,92.0,14568.0,5,64.96,0.442,5.19,640.6,,0
406,MQ-0095,Norte,XR-350,mañana,26.0,3233.0,0,61.54,2.162,7.43,463.4,,0
2824,MQ-0149,Norte,TL-90,mañana,44.0,7131.0,4,76.18,1.908,6.44,580.4,,0
822,MQ-0047,Sur,TL 90,mañana,11.0,5169.0,0,87.3,1.663,5.45,702.2,,0
2760,MQ-0042,Este,XR 200,tarde,25.0,3327.0,3,64.68,1.398,4.89,411.0,,0
1790,MQ-0075,Sur, XR-200 ,noche,54.0,10075.0,1,66.72,1.792,6.29,600.7,,0
3756,MQ-0109,Norte,TL-90,noche,49.0,6575.0,2,85.24,,7.64,620.4,1662.71,1
3822,MQ-0040,Oeste,XR-350,mañana,32.0,5818.0,2,65.41,1.344,6.08,534.1,,0
2505,MQ-0154,Sur,XR-200,mañana,90.0,13940.0,5,83.36,1.251,5.93,804.9,,0
3109,MQ-0072,Este,XR-200,mañana,13.0,2248.0,1,60.44,1.722,6.34,402.2,,0
3212,MQ-0008,Sur,XR 350,tarde,73.0,12912.0,7,68.95,2.593,6.11,711.5,,0
2352,MQ-0088,Este, TL-90 ,mañana,46.0,9015.0,0,80.85,1.568,6.2,698.7,,0
2316,MQ-0006,Sur,TL-90,tarde,47.0,8209.0,3,65.33,3.508,7.8,519.2,,0
1859,MQ-0151,Este,xr350,noche,11.0,5158.0,0,66.73,,7.33,434.7,,0
1558,MQ-0151,Oeste,xr200,mañana,26.0,7124.0,0,83.86,2.393,6.04,667.9,,0
546,MQ-0113,Sur,XR-350,tarde,23.0,4418.0,1,86.95,1.954,6.41,,,0
213,MQ-0052,Este,XR-350,noche,35.0,4817.0,2,76.13,1.647,7.68,520.5,,0
897,MQ-0088,Sur,XR-200,noche,20.0,4668.0,2,74.06,,5.85,624.4,,0
3541,MQ-0103,Sur,tl90,tarde,22.0,4571.0,0,60.63,1.346,6.77,467.5,,0
3271,MQ-0107,Norte,XR-200,noche,45.0,6873.0,3,83.93,1.686,5.27,731.1,,0
1942,MQ-0015,Norte,TL-90,tarde,25.0,4837.0,0,63.26,2.026,6.86,528.0,2601.01,1
1892,MQ-0090,Norte,XR-350,mañana,63.0,10359.0,3,83.3,1.3,5.69,738.3,3750.56,1
3745,MQ-0154,Norte,XR-200,mañana,78.0,9493.0,0,66.74,1.501,-1.0,579.2,,0
917,MQ-0009,Este,XR-200,tarde,64.0,11271.0,2,,1.657,7.4,898.6,,0
3600,MQ-0115,Norte,TL-90,tarde,14.0,4311.0,0,,3.545,5.53,524.9,,0
2724,MQ-0018,Este,XR-350,tarde,12.0,3284.0,1,85.58,1.988,6.05,598.8,,0
1290,MQ-0074,Norte,xr200,tarde,27.0,1823.0,1,66.63,1.296,6.41,447.3,,0
815,MQ-0145,Sur,XR-350,noche,53.0,6473.0,1,68.3,4.338,5.69,381.8,,0
1266,MQ-0048,Norte,XR-200,mañana,39.0,7032.0,1,67.42,0.798,6.19,537.0,,0
343,MQ-0095,Oeste, XR-200 ,tarde,89.0,14418.0,1,76.86,,5.77,760.7,,0
2598,MQ-0129,Norte,XR-350,noche,35.0,7264.0,1,,3.293,5.77,616.4,,0
1411,MQ-0081,Sur,XR-350,mañana,24.0,1380.0,1,63.97,3.293,7.19,400.7,,0
1215,MQ-0020,Este,tl90,mañana,33.0,4379.0,3,58.53,2.337,6.43,449.9,,0
967,MQ-0141,Oeste, XR-350 ,tarde,27.0,4195.0,1,59.72,1.597,7.75,413.1,,0
1231,MQ-0016,Oeste,XR-350,noche,41.0,10161.0,4,83.61,,6.45,713.3,,0
2344,MQ-0085,Este,XR-350,noche,18.0,4046.0,1,85.85,,6.96,628.7,,0
696,MQ-0004,Norte,TL-90,tarde,54.0,7526.0,3,60.74,1.457,6.19,628.2,,0
3501,MQ-0130,Norte,XR-200,mañana,31.0,4291.0,3,72.05,1.656,5.67,496.4,,0
2122,MQ-0143,Este,TL-120,noche,27.0,7358.0,2,85.73,2.996,6.47,752.2,,0
606,MQ-0082,Norte,XR-200,noche,59.0,11029.0,2,63.19,0.954,5.65,,,0
105,MQ-0147,Norte,XR-200,mañana,66.0,9922.0,1,,2.989,5.27,768.6,,0
646,MQ-0095,Norte, XR-200 ,mañana,30.0,4378.0,2,62.78,2.264,4.84,418.1,,0
1405,MQ-0080,Este,xr200,noche,25.0,3863.0,3,81.5,,5.81,661.1,2534.84,1
495,MQ-0079,Sur,XR-200,tarde,47.0,8829.0,2,86.14,0.874,4.5,709.4,,0
3089,MQ-0003,Norte,XR-350,noche,19.0,2706.0,1,68.44,4.094,5.42,551.6,,0
2488,MQ-0004,Norte,XR-350,mañana,10.0,2422.0,1,85.58,1.524,6.07,661.3,,0
1020,MQ-0161,Sur,XR-200,mañana,52.0,10874.0,1,83.86,0.979,5.67,725.9,,0
92,MQ-0018,Oeste,tl120,mañana,35.0,2468.0,5,60.79,2.975,5.29,494.8,,0
1113,MQ-0021,Sur,TL-90,noche,88.0,18797.0,4,59.27,,-1.0,849.4,,0
2871,MQ-0041,Norte,TL-120,tarde,29.0,6810.0,2,999.0,1.995,5.95,374.3,,0
909,MQ-0105,Norte,TL-90,tarde,65.0,10346.0,1,82.49,3.165,6.38,708.2,1803.18,1
1475,MQ-0140,Este,tl90,noche,21.0,3472.0,0,76.76,1.472,6.41,474.8,,0
1742,MQ-0115,Este,XR-350,tarde,86.0,11233.0,4,69.82,4.229,6.5,655.0,12402.56,1
2151,MQ-0008,Este,TL-120,tarde,33.0,3914.0,2,67.34,0.924,6.34,389.9,,0
239,MQ-0015,Este,XR-350,tarde,15.0,50.0,1,,2.567,6.15,529.7,,0
4047,MQ-0022,Este,XR 200,tarde,38.0,6157.0,2,66.71,1.934,6.63,540.9,,0
943,MQ-0047,Oeste,TL-90,tarde,37.0,3843.0,1,81.63,1.429,6.45,490.7,,0
1271,MQ-0157,Este, XR-350 ,tarde,36.0,6875.0,1,81.13,1.164,6.08,660.1,1742.99,1
939,MQ-0050,Norte, XR-350 ,tarde,13.0,3153.0,1,68.06,1.679,5.6,473.3,,0
1425,MQ-0119,Norte,XR-350,mañana,40.0,7312.0,3,81.45,2.14,6.01,619.1,,0
3230,MQ-0061,Norte, TL-90 ,noche,68.0,12061.0,2,83.15,,7.1,849.5,,0
3552,MQ-0067,Sur,xr350,mañana,9.0,1307.0,0,81.3,3.016,5.45,548.2,,0
1863,MQ-0122,Este,TL-90,mañana,35.0,5292.0,3,69.14,2.316,6.68,464.9,,0
1670,MQ-0178,Sur, XR-200 ,noche,65.0,7299.0,2,,,6.64,629.5,5136.57,1
6,MQ-0141,Norte,XR 200,mañana,34.0,6552.0,2,82.66,,5.16,670.2,,0
248,MQ-0161,Norte,XR-350,tarde,61.0,11564.0,0,62.85,1.789,7.37,593.8,,0
3944,MQ-0056,Oeste,TL-120,tarde,27.0,4604.0,2,61.02,1.407,6.56,468.0,,0
3014,MQ-0145,Norte,TL-120,mañana,170.0,26918.0,6,62.4,2.14,5.33,,,0
19,MQ-0122,Oeste,XR 200,mañana,33.0,4533.0,2,83.02,1.2,5.98,651.9,,0
3479,MQ-0046,Oeste,TL-90,mañana,49.0,6447.0,2,81.79,1.456,6.57,604.9,,0
2170,MQ-0080,Este,TL-90,mañana,66.0,10337.0,4,62.05,2.054,6.13,700.0,,0
1971,MQ-0055,Norte,TL-90,tarde,64.0,10866.0,2,84.15,1.621,6.66,782.6,,0
2710,MQ-0024,Norte,XR-200,noche,33.0,6105.0,3,66.08,,5.67,628.2,,0
2233,MQ-0151,Sur,TL-90,mañana,27.0,4813.0,2,57.24,1.333,6.68,299.5,,0
2323,MQ-0025,Este, XR-350 ,mañana,18.0,2904.0,0,55.57,2.405,6.4,432.6,,0
2482,MQ-0065,Norte,XR-350,tarde,16.0,5265.0,1,61.26,2.196,6.04,515.3,,0
812,MQ-0095,Oeste,XR-200,mañana,14.0,50.0,0,63.98,3.8,6.91,414.9,,0
1301,MQ-0134,Norte,TL-90,mañana,26.0,2279.0,0,65.86,2.126,5.54,412.0,,0
1336,MQ-0172,Norte, XR-200 ,noche,26.0,4657.0,2,62.03,,4.99,523.9,,0
